,order_date,stock_date,order_number,product_key,customer_key,territory_key,order_line_item,order_quantity,OrderDate,ProductKey,CustomerKey,OrderNumber
385,2021-09-21,2021-06-06,SO54756,590,13927,4,1,1,,,,
386,2021-12-05,2021-08-11,SO59403,214,15085,7,2,1,,,,
387,2021-12-02,2021-10-31,SO59181,480,11716,4,3,2,,,,
388,2021-12-07,2021-10-07,SO59540,214,20465,4,4,1,,,,
389,2021-12-07,2021-09-27,SO59495,475,27351,9,1,1,,,,
390,2021-01-18,2020-10-24,SO48941,369,26013,6,1,1,,,,
391,2021-08-27,2021-06-03,SO53191,478,24277,9,1,3,,,,
392,2021-01-17,2020-11-11,SO48933,362,26694,1,1,1,,,,
393,2021-10-29,2021-07-15,SO56893,229,20668,4,2,1,,,,
394,2021-08-25,2021-05-21,SO53083,529,22448,7,3,3,,,,
395,2021-11-14,2021-10-24,SO57925,474,13573,7,1,1,,,,
396,2021-12-02,2021-09-09,SO59168,223,18776,4,3,3,,,,
397,2021-03-23,2021-01-22,SO49755,362,14305,9,1,1,,,,
398,2021-09-19,2021-07-30,SO54615,528,22226,4,1,2,,,,
399,2021-10-26,2021-09-26,SO56725,232,20741,4,2,1,,,,
400,2021-07-30,2021-06-18,SO51661,529,20837,10,3,2,,,,
401,2021-08-28,2021-07-07,SO53245,537,21566,9,1,1,,,,
402,2021-08-04,2021-05-17,SO52062,579,25146,1,2,1,,,,
403,2021-10-23,2021-09-18,SO56587,482,12362,4,3,2,,,,
404,2021-08-24,2021-05-09,SO53054,362,11837,4,1,1,,,,
405,2021-10-11,2021-09-05,SO55923,485,12216,10,2,3,,,,
406,2021-11-19,2021-09-03,SO58213,536,22165,4,1,2,,,,
407,2021-07-17,2021-05-17,SO51452,477,22254,1,3,3,,,,
408,2021-11-21,2021-10-21,SO58291,536,16626,9,1,2,,,,
409,2021-04-16,2021-01-31,SO50050,356,15035,9,1,1,,,,
410,2021-08-13,2021-06-04,SO52484,480,11331,6,2,2,,,,
411,2021-07-20,2021-04-21,SO51495,223,29043,6,3,2,,,,
412,2021-11-02,2021-07-21,SO57297,229,23777,10,2,1,,,,
413,2021-06-06,2021-05-03,SO50819,354,15792,9,1,1,,,,
414,2021-08-08,2021-06-20,SO52261,537,13758,6,1,1,,,,
415,2021-08-08,2021-04-13,SO52232,220,22038,4,5,1,,,,
416,2021-10-15,2021-07-29,SO56147,480,11331,6,2,2,,,,
417,2021-12-29,2021-09-22,SO60965,477,22915,9,1,2,,,,
418,2021-09-22,2021-07-31,SO54786,214,16991,1,2,1,,,,
419,2021-10-09,2021-06-15,SO55849,480,23910,8,2,2,,,,
420,2021-10-09,2021-07-16,SO55819,464,15216,9,4,2,,,,
421,2021-09-04,2021-05-21,SO53826,479,16226,1,3,2,,,,
422,2021-12-25,2021-10-23,SO60734,485,13658,1,2,2,,,,
423,2021-12-12,2021-10-10,SO59885,605,22575,9,1,1,,,,
424,2021-12-12,2021-11-23,SO59862,528,20132,8,2,2,,,,
425,2021-08-24,2021-05-14,SO53014,232,15126,9,1,1,,,,
426,2021-12-07,2021-08-17,SO59494,215,27146,9,3,1,,,,
427,2021-08-08,2021-06-17,SO52225,539,29014,1,1,3,,,,
428,2021-11-30,2021-09-21,SO58850,539,11619,6,1,2,,,,
429,2021-08-20,2021-07-26,SO52842,385,24612,9,1,1,,,,
430,2021-11-29,2021-09-26,SO58808,537,11321,1,1,1,,,,
431,2021-08-15,2021-06-05,SO52581,477,19570,9,3,2,,,,
432,2021-12-15,2021-10-23,SO60065,484,11176,6,4,3,,,,
433,2021-12-28,2021-09-10,SO60918,480,12654,10,3,1,,,,
434,2021-12-31,2021-11-16,SO61165,479,11101,9,2,2,,,,
435,2021-08-27,2021-07-06,SO53186,536,20234,9,1,3,,,,
436,2021-10-01,2021-07-21,SO55368,485,12896,1,1,2,,,,
437,2021-09-11,2021-07-13,SO54179,539,19550,4,2,2,,,,
438,2021-11-05,2021-09-01,SO57462,485,13305,1,1,1,,,,
439,2021-06-27,2021-04-22,SO51047,358,15755,9,1,1,,,,
440,2021-09-12,2021-05-30,SO54244,477,22335,1,4,2,,,,
441,2021-09-24,2021-08-10,SO54905,477,17138,4,1,1,,,,
442,2021-12-15,2021-09-03,SO60063,483,22737,4,5,1,,,,
443,2021-10-12,2021-07-12,SO56016,605,12384,8,1,1,,,,
444,2021-04-15,2021-02-03,SO50036,356,27212,4,1,1,,,,
445,2021-09-19,2021-07-09,SO54587,387,16515,9,1,1,,,,
446,2021-10-14,2021-09-09,SO56093,214,24858,10,2,1,,,,
447,2021-10-31,2021-08-25,SO56997,362,11696,1,1,1,,,,
448,2021-03-20,2020-12-30,SO49731,360,29450,7,1,1,,,,
449,2021-09-06,2021-07-28,SO53908,485,12173,4,3,2,,,,
450,2021-11-30,2021-09-29,SO58868,535,12848,10,2,2,,,,
451,2021-03-23,2020-12-28,SO49752,360,11242,7,1,1,,,,
452,2021-10-21,2021-10-04,SO56477,538,22768,4,3,2,,,,
453,2021-08-27,2021-06-12,SO53207,477,21350,4,2,2,,,,
454,2021-02-04,2020-11-25,SO49210,356,21331,6,1,1,,,,
455,2021-11-29,2021-08-20,SO58811,362,13238,4,1,1,,,,
456,2021-09-21,2021-08-07,SO54747,475,28444,7,1,1,,,,
457,2021-12-01,2021-09-05,SO59113,535,19687,4,2,2,,,,
458,2021-10-20,2021-07-28,SO56417,214,12194,4,3,1,,,,
459,2021-08-31,2021-08-14,SO53403,535,14061,9,2,2,,,,
460,2021-09-09,2021-06-07,SO54043,536,21255,9,1,3,,,,
461,2021-12-24,2021-11-07,SO60696,581,20673,4,1,1,,,,
462,2021-12-31,2021-09-14,SO61162,538,22577,9,2,2,,,,
463,2021-10-18,2021-07-07,SO56284,220,11507,6,3,1,,,,
464,2021-09-07,2021-08-01,SO53957,541,22697,7,1,3,,,,
465,2021-10-08,2021-08-16,SO55770,528,15273,4,1,1,,,,
466,2021-06-05,2021-05-05,SO50811,336,27493,9,1,1,,,,
467,2021-02-28,2021-02-11,SO49440,360,14101,9,1,1,,,,
468,2021-12-29,2021-11-15,SO61002,220,11419,10,3,1,,,,
469,2021-08-07,2021-04-22,SO52165,536,16617,9,2,2,,,,
470,2021-10-27,2021-09-07,SO56779,480,29379,7,2,2,,,,
471,2021-09-01,2021-07-23,SO53643,477,16746,1,1,2,,,,
472,2021-11-12,2021-08-05,SO57820,223,14153,8,3,2,,,,
473,2021-09-30,2021-09-09,SO55209,477,17104,8,1,1,,,,
474,2021-08-23,2021-06-17,SO52973,235,14678,9,1,1,,,,
475,2021-09-29,2021-06-17,SO55148,480,11213,1,1,2,,,,
476,2021-12-29,2021-10-16,SO60993,537,15696,7,2,1,,,,
477,2021-11-09,2021-10-15,SO57681,477,22897,1,2,2,,,,
478,2021-12-12,2021-11-12,SO59857,540,14176,7,2,1,,,,
479,2021-10-09,2021-06-12,SO55856,362,11626,4,1,1,,,,
480,2021-12-06,2021-10-03,SO59453,537,14044,4,2,1,,,,
481,2021-12-25,2021-12-05,SO60706,215,26346,4,3,1,,,,
482,2021-11-03,2021-08-07,SO57320,482,27194,1,4,2,,,,
483,2021-01-15,2020-10-02,SO48913,369,23412,9,1,1,,,,
484,2021-06-06,2021-02-17,SO50820,360,15808,9,1,1,,,,
485,2021-09-13,2021-06-16,SO54294,214,12421,4,3,1,,,,
486,2021-11-25,2021-09-13,SO58556,540,11330,6,1,1,,,,
487,2021-12-29,2021-11-26,SO60980,478,13920,6,1,2,,,,
488,2021-12-05,2021-10-09,SO59391,479,17726,9,2,2,,,,
489,2021-12-01,2021-11-12,SO59106,480,24072,8,2,2,,,,
490,2021-09-05,2021-07-23,SO53860,568,12381,10,1,1,,,,
491,2021-12-22,2021-11-17,SO60545,537,14723,6,1,1,,,,
492,2021-11-28,2021-09-07,SO58752,214,15943,6,2,1,,,,
493,2021-11-06,2021-09-15,SO57517,487,13278,4,3,1,,,,
494,2021-12-26,2021-10-04,SO60782,540,24262,4,1,1,,,,
495,2021-08-13,2021-06-06,SO52509,473,17601,6,5,1,,,,
496,2021-03-07,2021-01-30,SO49605,381,19065,8,1,1,,,,
497,2021-12-15,2021-11-07,SO60067,235,18992,4,2,1,,,,
498,2021-08-29,2021-08-10,SO53305,529,19220,6,1,2,,,,
499,2021-12-31,2021-10-20,SO61119,538,11719,6,2,2,,,,
500,2021-09-12,2021-08-11,SO54236,583,14127,9,1,1,,,,
501,2021-12-19,2021-08-30,SO60334,598,14978,8,1,1,,,,
502,2021-07-01,2021-05-06,SO51182,581,22998,6,1,1,,,,
503,2021-09-30,2021-08-05,SO55196,214,20513,1,4,1,,,,
504,2021-12-10,2021-08-29,SO59753,362,13103,9,1,1,,,,
505,2021-11-13,2021-10-12,SO57879,530,24133,7,1,2,,,,
506,2021-08-13,2021-05-29,SO52482,590,16324,10,1,1,,,,
507,2021-12-08,2021-11-14,SO59588,489,17235,9,1,1,,,,
508,2021-08-28,2021-05-07,SO53284,477,24341,4,3,3,,,,
509,2021-08-11,2021-05-17,SO52384,475,19695,1,2,1,,,,
510,2021-12-20,2021-12-04,SO60389,530,19572,9,2,3,,,,
511,2021-12-11,2021-10-07,SO59785,485,20106,6,1,1,,,,
512,2021-08-15,2021-06-05,SO52589,540,25156,4,1,1,,,,
513,2021-12-28,2021-12-03,SO60931,485,15395,6,3,2,,,,
514,2021-09-03,2021-06-29,SO53720,462,18489,9,3,2,,,,
515,2021-10-14,2021-08-29,SO56121,604,22054,4,1,1,,,,
516,2021-10-01,2021-07-06,SO55332,389,23571,9,1,1,,,,
517,2021-09-18,2021-09-03,SO54527,214,23414,9,2,1,,,,
518,2021-10-21,2021-09-17,SO56460,528,17713,7,2,2,,,,
519,2021-08-07,2021-07-19,SO52182,235,19168,1,2,1,,,,
520,2021-10-22,2021-08-08,SO56491,538,19574,9,2,3,,,,
521,2021-10-26,2021-08-31,SO56746,215,20998,9,4,1,,,,
522,2021-12-18,2021-10-12,SO60289,477,22050,6,3,2,,,,
523,2021-12-14,2021-08-30,SO60008,478,14040,4,2,2,,,,
524,2021-11-12,2021-10-02,SO57832,477,28314,9,2,2,,,,
525,2021-07-29,2021-07-09,SO51651,487,11077,9,2,1,,,,
526,2021-09-06,2021-06-25,SO53875,480,23531,9,3,2,,,,
527,2021-12-06,2021-09-19,SO59424,529,11287,6,1,2,,,,
528,2021-07-22,2021-04-01,SO51524,604,21470,4,1,1,,,,
529,2021-08-18,2021-07-30,SO52747,478,18644,6,3,2,,,,
530,2021-08-05,2021-04-13,SO52066,232,12533,1,4,1,,,,
531,2021-09-04,2021-08-10,SO53813,538,12259,10,1,2,,,,
532,2021-11-19,2021-10-31,SO58207,529,24313,1,2,2,,,,
533,2021-09-17,2021-05-21,SO54492,477,16885,1,1,2,,,,
534,2021-10-05,2021-07-06,SO55609,215,24349,4,2,1,,,,
535,2021-10-08,2021-07-24,SO55805,477,22043,4,3,2,,,,
536,2021-10-17,2021-06-25,SO56263,479,20987,9,2,2,,,,
537,2021-11-10,2021-08-06,SO57689,539,24915,9,2,3,,,,
538,2021-12-20,2021-10-29,SO60388,220,15222,9,1,1,,,,
539,2021-07-29,2021-04-29,SO51643,373,19361,10,1,1,,,,
540,2021-09-08,2021-07-30,SO54000,475,12444,6,1,1,,,,
541,2021-12-03,2021-08-25,SO59212,220,13600,10,4,1,,,,
542,2021-09-12,2021-05-15,SO54238,214,18740,9,2,1,,,,
543,2021-09-05,2021-08-18,SO53844,477,20494,4,1,2,,,,
544,2021-07-30,2021-04-10,SO51664,587,13742,1,1,1,,,,
545,2021-07-31,2021-07-15,SO51683,489,11095,9,4,1,,,,
546,2021-07-29,2021-07-05,SO51650,360,11011,9,1,1,,,,
547,2021-09-09,2021-06-12,SO54089,484,13925,4,2,3,,,,
548,2021-07-01,2021-03-15,SO51183,232,20662,1,2,1,,,,
549,2021-08-18,2021-06-02,SO52772,477,21031,7,3,2,,,,
550,2021-08-28,2021-05-15,SO53275,537,12062,4,1,1,,,,
551,2021-10-01,2021-08-05,SO55378,223,20062,8,4,3,,,,
552,2021-09-19,2021-07-30,SO54650,574,28935,9,1,1,,,,
553,2021-09-30,2021-07-11,SO55227,477,15830,9,2,2,,,,
554,2021-08-21,2021-07-20,SO52922,220,12071,4,4,1,,,,
555,2021-09-26,2021-07-31,SO55009,477,22388,10,2,2,,,,
556,2021-10-17,2021-06-20,SO56269,362,11151,9,1,1,,,,
557,2021-11-28,2021-08-04,SO58726,535,25954,4,1,2,,,,
558,2021-10-09,2021-06-19,SO55862,477,24808,4,2,2,,,,
559,2021-10-17,2021-08-10,SO56248,485,18128,7,1,2,,,,
560,2021-08-16,2021-06-14,SO52626,539,11019,6,2,2,,,,
561,2021-10-28,2021-07-09,SO56850,479,28365,10,2,2,,,,
562,2021-09-17,2021-08-13,SO54484,479,16489,9,2,2,,,,
563,2021-08-19,2021-05-05,SO52797,474,12530,6,1,1,,,,
564,2021-12-19,2021-08-22,SO60368,584,22578,9,1,1,,,,
565,2021-12-31,2021-09-20,SO61137,537,12498,8,2,1,,,,
566,2021-12-21,2021-09-03,SO60468,528,17627,10,2,3,,,,
567,2021-04-27,2021-03-22,SO50152,371,17768,8,1,1,,,,
568,2021-08-27,2021-07-27,SO53234,220,13871,4,2,1,,,,
569,2021-12-31,2021-11-29,SO61096,360,12486,10,1,1,,,,
570,2021-09-19,2021-05-22,SO54602,377,12323,7,1,1,,,,
571,2021-08-15,2021-05-25,SO52595,485,18926,6,1,2,,,,
572,2021-11-16,2021-11-01,SO58052,484,17763,10,2,2,,,,
573,2021-08-28,2021-06-22,SO53244,480,16173,9,3,2,,,,
574,2021-07-12,2021-04-23,SO51362,529,16797,1,2,1,,,,
575,2021-12-07,2021-11-15,SO59574,491,22392,7,5,1,,,,
576,2021-08-03,2021-06-18,SO51998,528,17882,10,1,2,,,,
577,2021-09-02,2021-05-08,SO53704,232,16096,6,2,1,,,,
578,2021-11-08,2021-10-03,SO57595,485,14719,7,3,1,,,,
579,2021-07-22,2021-07-01,SO51518,379,16132,6,1,1,,,,
580,2021-07-09,2021-06-24,SO51309,599,15553,4,1,1,,,,
581,2021-09-02,2021-05-11,SO53662,385,23416,9,1,1,,,,
582,2021-10-13,2021-09-15,SO56020,223,24910,9,3,2,,,,
583,2021-12-08,2021-11-16,SO59624,358,13657,1,1,1,,,,
584,2021-10-30,2021-07-25,SO56943,580,18768,9,1,1,,,,
585,2021-12-18,2021-10-04,SO60277,477,16899,1,1,2,,,,
586,2021-10-14,2021-06-26,SO56119,480,22092,1,3,2,,,,
587,2021-10-01,2021-07-03,SO55378,226,20062,8,3,1,,,,
588,2021-07-22,2021-06-25,SO51519,590,14078,6,1,1,,,,
589,2021-10-02,2021-07-27,SO55420,537,14974,10,1,1,,,,
590,2021-06-05,2021-04-16,SO50807,360,11433,7,1,1,,,,
591,2021-10-10,2021-08-02,SO55910,488,20348,4,4,1,,,,
592,2021-04-21,2020-12-30,SO50098,330,15843,1,1,1,,,,
593,2021-08-24,2021-05-08,SO53042,480,11277,6,3,2,,,,
594,2021-05-12,2021-02-22,SO50452,360,27280,4,1,1,,,,
595,2021-09-04,2021-05-10,SO53823,479,24492,4,2,1,,,,
596,2021-02-06,2021-01-04,SO49236,389,25021,9,1,1,,,,
597,2021-08-02,2021-04-17,SO51939,528,23670,1,2,2,,,,
598,2021-10-02,2021-07-15,SO55445,479,19093,9,2,1,,,,
599,2021-02-11,2021-01-03,SO49276,379,17849,10,1,1,,,,
600,2021-12-21,2021-10-17,SO60507,564,25429,4,1,1,,,,
601,2021-12-27,2021-10-28,SO60892,477,22627,8,3,2,,,,
602,2021-08-13,2021-05-03,SO52485,529,11820,6,1,2,,,,
603,2021-11-03,2021-08-29,SO57359,477,21389,9,3,2,,,,
604,2021-12-27,2021-10-03,SO60837,215,15093,7,2,1,,,,
605,2021-08-07,2021-06-07,SO52167,215,19499,10,4,1,,,,
606,2021-10-16,2021-06-20,SO56219,563,24348,4,1,1,,,,
607,2021-10-05,2021-06-29,SO55611,604,29403,8,1,1,,,,
608,2021-08-12,2021-06-03,SO52412,539,14231,9,1,2,,,,
609,2021-10-13,2021-07-29,SO56022,477,12366,1,1,2,,,,
610,2021-05-07,2021-04-22,SO50407,371,24302,9,1,1,,,,
611,2021-12-03,2021-09-21,SO59242,476,14560,4,2,1,,,,
612,2021-12-05,2021-09-12,SO59385,528,11775,4,2,2,,,,
613,2021-11-30,2021-08-26,SO58883,491,17022,4,2,1,,,,
614,2021-11-26,2021-09-14,SO58624,485,13425,1,2,2,,,,
615,2021-08-09,2021-07-08,SO52313,541,28409,8,1,3,,,,
616,2021-10-30,2021-08-11,SO56908,478,12653,10,2,2,,,,
617,2021-11-20,2021-08-09,SO58266,477,24729,6,1,2,,,,
618,2021-08-17,2021-06-08,SO52673,462,13120,9,2,2,,,,
619,2021-12-21,2021-08-31,SO60497,473,11939,4,4,1,,,,
620,2021-03-21,2021-01-18,SO49742,330,27285,6,1,1,,,,
621,2021-12-08,2021-10-06,SO59591,215,24651,1,3,1,,,,
622,2021-12-06,2021-10-02,SO59471,562,25398,4,1,1,,,,
623,2021-12-31,2021-09-18,SO61108,480,12665,9,1,2,,,,
624,2021-09-11,2021-08-24,SO54169,530,28465,8,2,2,,,,
625,2021-11-27,2021-08-13,SO58647,540,19506,10,2,1,,,,
626,2021-08-03,2021-04-21,SO51994,484,16334,1,3,2,,,,
627,2021-07-26,2021-06-05,SO51601,584,25608,10,1,1,,,,
628,2021-12-07,2021-10-20,SO59504,583,17775,7,1,1,,,,
629,2021-08-05,2021-07-06,SO52103,598,21618,6,1,1,,,,
630,2021-09-11,2021-08-26,SO54149,358,11431,8,1,1,,,,
631,2021-02-06,2020-11-04,SO49225,375,17191,8,1,1,,,,
632,2021-09-18,2021-08-01,SO54538,530,27631,4,1,2,,,,
633,2021-11-14,2021-10-15,SO57940,223,19592,9,4,3,,,,
634,2021-09-08,2021-08-09,SO54016,472,27772,7,2,1,,,,
635,2021-09-13,2021-07-07,SO54308,479,21795,4,2,1,,,,
636,2021-09-21,2021-08-12,SO54754,484,11304,1,4,2,,,,
637,2021-01-13,2020-11-21,SO48894,383,19034,8,1,1,,,,
638,2021-10-04,2021-06-14,SO55536,537,13330,6,1,1,,,,
639,2021-10-08,2021-09-22,SO55786,480,12960,4,3,3,,,,
640,2021-12-23,2021-10-08,SO60589,223,17562,4,2,2,,,,
641,2021-08-30,2021-07-15,SO53389,226,13855,4,3,1,,,,
642,2021-11-16,2021-10-09,SO58021,539,15823,9,1,2,,,,
643,2021-11-30,2021-08-04,SO58878,537,11283,4,1,1,,,,
644,2021-09-19,2021-07-18,SO54628,485,16059,8,2,1,,,,
645,2021-10-07,2021-09-11,SO55720,587,14024,4,1,1,,,,
646,2021-11-27,2021-10-16,SO58676,485,16479,6,1,2,,,,
647,2021-10-07,2021-08-30,SO55711,214,19047,10,4,1,,,,
648,2021-10-15,2021-09-26,SO56174,477,13328,6,3,2,,,,
649,2021-08-04,2021-04-22,SO52036,535,25337,1,2,2,,,,
650,2021-09-09,2021-08-04,SO54068,477,21453,6,3,2,,,,
651,2021-08-31,2021-06-11,SO53408,485,22213,9,2,3,,,,
652,2021-10-06,2021-08-30,SO55669,478,12010,9,2,2,,,,
653,2021-04-11,2021-01-29,SO49997,356,12736,8,1,1,,,,
654,2021-08-28,2021-07-15,SO53249,540,22449,7,2,1,,,,
655,2021-12-20,2021-09-10,SO60397,464,26498,1,4,2,,,,
656,2021-11-08,2021-07-15,SO57615,472,13891,4,2,1,,,,
657,2021-09-15,2021-06-14,SO54410,214,27857,7,2,1,,,,
658,2021-09-13,2021-07-01,SO54285,220,21702,6,2,1,,,,
659,2021-11-02,2021-07-12,SO57299,564,12648,10,1,1,,,,
660,2021-08-19,2021-05-17,SO52779,529,15125,9,1,2,,,,
661,2021-08-18,2021-06-03,SO52761,352,11979,6,1,1,,,,
662,2021-09-16,2021-08-12,SO54466,229,12392,10,1,1,,,,
663,2021-09-24,2021-05-29,SO54911,538,27828,10,2,2,,,,
664,2021-12-02,2021-10-31,SO59181,480,11716,4,3,2,,,,
665,2021-11-18,2021-10-26,SO58140,539,21104,10,2,2,,,,
666,2021-12-29,2021-09-23,SO60980,477,13920,6,2,2,,,,
667,2021-09-18,2021-08-15,SO54543,480,25152,4,2,2,,,,
668,2021-12-04,2021-10-06,SO59338,539,17269,1,2,3,,,,
669,2021-11-19,2021-08-31,SO58220,528,15274,4,1,2,,,,
670,2021-09-06,2021-07-28,SO53910,529,14128,9,3,2,,,,
671,2021-07-09,2021-05-27,SO51317,381,26994,7,1,1,,,,
672,2021-11-07,2021-09-25,SO57543,226,14213,9,1,1,,,,
673,2021-12-27,2021-10-13,SO60869,477,26208,10,1,2,,,,
674,2021-12-08,2021-11-13,SO59599,226,18975,4,3,1,,,,
675,2021-09-23,2021-08-31,SO54829,480,28330,1,1,2,,,,
676,2021-09-07,2021-06-01,SO53929,215,27482,9,2,1,,,,
677,2021-08-29,2021-06-17,SO53335,479,28714,9,2,2,,,,
678,2021-12-30,2021-11-04,SO61083,477,25396,4,2,2,,,,
679,2021-08-25,2021-07-26,SO53071,529,16694,9,1,2,,,,
680,2021-09-14,2021-07-18,SO54370,538,21909,4,2,2,,,,
681,2021-10-18,2021-07-26,SO56307,538,26990,8,1,2,,,,
682,2021-12-17,2021-08-24,SO60232,223,15175,6,5,2,,,,
683,2021-11-24,2021-10-15,SO58497,483,23456,4,4,1,,,,
684,2021-09-19,2021-08-11,SO54621,226,18521,4,2,1,,,,
685,2021-09-09,2021-06-16,SO54055,485,11506,6,3,2,,,,
686,2021-09-13,2021-08-29,SO54284,214,15485,4,2,1,,,,
687,2021-11-12,2021-09-16,SO57790,477,12283,10,2,2,,,,
688,2021-12-22,2021-10-17,SO60558,477,26914,10,2,2,,,,
689,2021-09-29,2021-07-24,SO55173,475,13979,1,2,1,,,,
690,2021-08-06,2021-05-07,SO52132,223,18664,1,2,2,,,,
691,2021-11-06,2021-08-26,SO57497,477,22049,4,2,2,,,,
692,2021-10-24,2021-07-07,SO56613,528,26071,4,2,2,,,,
693,2021-09-03,2021-07-27,SO53757,540,16237,1,3,1,,,,
694,2021-10-16,2021-08-06,SO56203,482,17170,4,2,2,,,,
695,2021-12-15,2021-08-29,SO60086,541,12334,10,1,3,,,,
696,2021-12-04,2021-09-19,SO59274,215,13782,8,4,1,,,,
697,2021-10-27,2021-08-22,SO56780,530,28905,7,1,2,,,,
698,2021-09-04,2021-08-03,SO53802,477,16383,4,1,2,,,,
699,2021-12-01,2021-09-12,SO59096,536,22776,4,1,2,,,,
700,2021-11-18,2021-11-02,SO58171,478,11720,4,3,1,,,,
701,2021-09-30,2021-07-27,SO55193,539,11215,6,1,1,,,,
702,2021-12-27,2021-12-03,SO60873,379,20482,1,1,1,,,,
703,2021-08-19,2021-05-22,SO52837,385,23223,10,1,1,,,,
704,2021-09-15,2021-07-08,SO54421,479,20814,9,2,2,,,,
705,2021-11-04,2021-07-20,SO57386,464,24740,1,4,2,,,,
706,2021-07-20,2021-03-30,SO51492,485,11018,9,2,2,,,,
707,2021-09-19,2021-08-21,SO54586,540,18496,9,4,1,,,,
708,2021-08-16,2021-05-19,SO52624,220,14008,9,1,1,,,,
709,2021-10-14,2021-06-16,SO56074,541,27388,1,1,2,,,,
710,2021-07-10,2021-05-29,SO51321,479,18246,9,2,3,,,,
711,2021-11-27,2021-10-06,SO58697,215,22598,8,4,1,,,,
712,2021-11-25,2021-09-18,SO58545,490,17234,9,1,1,,,,
713,2021-05-15,2021-01-22,SO50488,389,25218,9,1,1,,,,
714,2021-02-19,2020-11-28,SO49352,375,17082,8,1,1,,,,
715,2021-12-23,2021-11-18,SO60577,529,11711,6,2,2,,,,
716,2021-10-02,2021-07-31,SO55413,214,16331,6,3,1,,,,
717,2021-08-18,2021-07-13,SO52760,360,11665,4,1,1,,,,
718,2021-08-16,2021-07-03,SO52653,214,14339,4,4,1,,,,
719,2021-04-30,2021-04-14,SO50186,385,14412,1,1,1,,,,
720,2021-08-09,2021-04-29,SO52297,229,17715,10,3,1,,,,
721,2021-10-26,2021-08-15,SO56729,220,23219,10,2,1,,,,
722,2021-07-02,2021-04-28,SO51196,220,18906,9,4,1,,,,
723,2021-08-29,2021-08-09,SO53294,229,14309,9,1,1,,,,
724,2021-10-30,2021-07-08,SO56948,478,12354,9,3,2,,,,
725,2021-11-28,2021-11-01,SO58775,220,15927,8,2,1,,,,
726,2021-08-08,2021-06-20,SO52255,530,26861,7,2,2,,,,
727,2021-12-13,2021-11-21,SO59906,485,14162,8,3,2,,,,
728,2021-12-24,2021-09-03,SO60689,566,26546,4,1,1,,,,
729,2021-08-07,2021-07-04,SO52210,480,18308,9,4,2,,,,
730,2021-04-07,2021-03-12,SO49958,368,24167,9,1,1,,,,
731,2021-08-27,2021-06-06,SO53196,220,23608,10,3,1,,,,
732,2021-09-07,2021-08-01,SO53947,528,14623,4,1,2,,,,
733,2021-11-22,2021-10-27,SO58365,529,11300,6,2,2,,,,
734,2021-10-30,2021-08-11,SO56917,215,24558,10,2,1,,,,
735,2021-08-03,2021-07-18,SO52009,360,11830,4,1,1,,,,
736,2021-08-19,2021-06-03,SO52801,220,17554,1,2,1,,,,
737,2021-11-30,2021-08-13,SO58851,480,11268,4,2,2,,,,
738,2021-09-05,2021-06-04,SO53858,485,12156,4,2,2,,,,
739,2021-12-13,2021-08-21,SO59904,477,14425,8,2,2,,,,
740,2021-04-01,2021-02-19,SO49895,373,17789,8,1,1,,,,
741,2021-12-01,2021-09-08,SO59089,229,16045,10,2,1,,,,
742,2021-10-07,2021-07-20,SO55698,478,23732,1,3,2,,,,
743,2021-10-20,2021-08-01,SO56396,529,24435,1,2,2,,,,
744,2021-12-22,2021-11-03,SO60542,541,20729,8,1,2,,,,
745,2021-12-12,2021-10-10,SO59849,477,20475,4,2,2,,,,
746,2021-08-30,2021-07-21,SO53349,223,18297,9,3,2,,,,
747,2021-08-02,2021-06-24,SO51933,480,11276,6,3,2,,,,
748,2021-09-06,2021-08-09,SO53910,539,14128,9,2,3,,,,
749,2021-12-07,2021-08-09,SO59493,490,17479,9,2,1,,,,
750,2021-08-18,2021-07-28,SO52738,528,23069,4,2,2,,,,
751,2021-10-12,2021-08-03,SO55994,220,25620,6,2,1,,,,
752,2021-10-27,2021-07-18,SO56784,486,27825,8,2,1,,,,
753,2021-09-06,2021-06-23,SO53918,479,25726,10,3,2,,,,
754,2021-03-18,2020-12-06,SO49711,362,14676,9,1,1,,,,
755,2021-12-02,2021-11-03,SO59206,223,29055,9,4,2,,,,
756,2021-11-24,2021-10-15,SO58497,483,23456,4,4,1,,,,
757,2021-08-18,2021-06-12,SO52766,605,16222,4,1,1,,,,
758,2021-12-21,2021-12-01,SO60505,352,13090,9,1,1,,,,
759,2021-07-10,2021-06-25,SO51330,220,28298,4,2,1,,,,
760,2021-12-07,2021-10-05,SO59566,223,25423,4,4,2,,,,
761,2021-06-28,2021-06-08,SO51056,375,13949,4,1,1,,,,
762,2021-08-15,2021-06-27,SO52609,220,13884,1,5,1,,,,
763,2021-09-30,2021-08-22,SO55231,385,19716,4,1,1,,,,
764,2021-11-18,2021-09-21,SO58185,573,25163,4,1,1,,,,
765,2021-12-19,2021-09-13,SO60360,215,15362,6,3,1,,,,
766,2021-08-02,2021-06-05,SO51953,538,25310,8,2,2,,,,
767,2021-08-09,2021-06-26,SO52305,487,25335,6,2,1,,,,
768,2021-11-19,2021-08-20,SO58218,215,14503,1,2,1,,,,
769,2021-09-04,2021-08-08,SO53783,375,24534,10,1,1,,,,
770,2021-11-07,2021-09-07,SO57589,215,22135,1,2,1,,,,
771,2021-11-30,2021-09-08,SO58890,540,19602,9,2,1,,,,
