,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
389,2020-07-21,,SO46851,360,20209,6.0,1.0,1.0
390,2020-11-11,2020-10-12,SO48151,332,19280,7.0,1.0,1.0
391,2020-10-18,,SO47854,320,15341,,1.0,1.0
392,2020-08-13,,SO47166,368,15656,8.0,1.0,1.0
393,2020-10-14,,SO47824,368,16267,8.0,1.0,1.0
394,2020-06-02,2020-02-28,SO46403,314,14990,8.0,1.0,1.0
395,2020-12-23,2020-10-16,SO48642,371,15061,7.0,1.0,1.0
396,2020-12-30,2020-10-06,SO48716,377,17626,10.0,,1.0
397,2020-09-16,2020-07-17,SO47562,377,21944,9.0,1.0,1.0
398,2020-10-19,2020-09-16,SO47866,352,12990,9.0,1.0,1.0
399,2020-05-12,2020-04-27,SO46188,310,20430,9.0,,1.0
400,2020-05-01,,SO46118,314,20611,9.0,1.0,1.0
401,2020-02-07,2019-10-10,SO45391,313,19588,9.0,1.0,1.0
402,2020-06-08,,SO46441,312,15661,10.0,1.0,1.0
403,2020-01-16,2019-12-08,SO45169,314,18766,9.0,1.0,1.0
404,2020-10-30,,,385,17196,,,1.0
405,2020-12-12,,SO48520,377,16411,8.0,1.0,1.0
406,2020-01-17,2019-11-22,SO45176,313,29254,1.0,1.0,1.0
407,2020-07-07,2020-06-09,SO46734,375,13060,4.0,,1.0
408,2020-12-08,2020-08-16,SO48477,352,26611,4.0,1.0,1.0
409,2020-02-25,,SO45495,342,25821,9.0,1.0,1.0
410,2020-12-04,2020-11-07,SO48437,324,15466,4.0,,1.0
411,2020-11-28,2020-10-02,SO48267,326,27102,6.0,1.0,1.0
412,2020-07-23,2020-06-29,SO46864,373,16045,10.0,1.0,1.0
413,2020-05-20,2020-05-04,SO46256,314,15652,10.0,1.0,1.0
414,2020-10-02,2020-08-20,SO47746,358,13022,9.0,1.0,1.0
415,2020-06-17,2020-04-03,SO46495,311,20989,9.0,1.0,
416,2020-08-20,2020-06-21,SO47233,379,16250,10.0,1.0,1.0
417,2020-04-11,,SO45872,347,11249,8.0,1.0,1.0
418,2020-09-12,2020-06-16,SO47529,377,13429,4.0,1.0,1.0
419,2020-12-29,2020-12-10,SO48707,326,19313,7.0,1.0,1.0
420,2020-07-30,2020-05-29,SO46913,375,13212,4.0,1.0,1.0
421,2020-11-18,,SO48193,352,26499,,1.0,1.0
422,2020-04-14,2020-02-26,SO45896,311,12632,7.0,1.0,1.0
423,2020-10-13,2020-07-17,SO47811,352,12271,10.0,,1.0
424,2020-10-16,2020-06-23,SO47841,362,26490,4.0,1.0,1.0
425,2020-02-25,,SO45495,342,25821,9.0,1.0,1.0
426,2020-03-05,,SO45610,310,11303,1.0,1.0,1.0
427,2020-10-19,2020-07-14,SO47867,360,12991,9.0,1.0,1.0
428,2020-09-21,2020-06-07,SO47597,373,25971,6.0,1.0,1.0
429,2020-01-08,,SO45116,311,29204,1.0,1.0,1.0
430,2020-02-28,2019-12-29,SO45512,312,11175,4.0,1.0,1.0
431,2020-02-26,,SO45503,314,22995,6.0,1.0,1.0
432,2020-01-30,2019-11-05,SO45250,310,14147,8.0,1.0,1.0
433,2020-08-24,2020-07-17,SO47275,338,19076,7.0,1.0,1.0
434,2020-06-30,2020-05-23,SO46601,345,26098,4.0,1.0,1.0
435,2020-11-01,2020-08-22,SO48098,377,22400,9.0,1.0,1.0
436,2020-07-24,2020-07-03,SO46874,381,24606,9.0,1.0,1.0
437,2020-09-20,2020-07-31,SO47590,356,26312,1.0,1.0,1.0
438,2020-11-11,2020-08-17,SO48153,362,26575,4.0,1.0,1.0
439,2020-11-16,2020-10-04,SO48183,373,22583,9.0,1.0,1.0
440,2020-11-25,2020-10-13,SO48240,322,20856,10.0,1.0,1.0
441,2020-02-28,,SO45513,348,25996,4.0,1.0,1.0
442,2020-04-30,2020-02-26,SO46022,346,11968,9.0,1.0,1.0
443,2020-01-23,2019-10-14,SO45216,313,29261,4.0,1.0,1.0
444,2020-12-09,,SO48490,381,24913,9.0,,1.0
445,2020-06-08,2020-03-03,SO46439,313,20817,9.0,1.0,1.0
446,2020-03-12,2020-01-15,SO45649,310,11319,4.0,1.0,1.0
447,2020-11-07,2020-10-09,SO48128,352,26534,4.0,1.0,1.0
448,2020-03-20,,SO45705,311,23378,6.0,,1.0
449,2020-11-30,2020-09-11,SO48278,368,16305,8.0,1.0,1.0
450,2020-10-21,2020-07-05,SO47886,358,13011,9.0,1.0,1.0
451,2020-10-26,2020-07-03,SO47922,379,13468,1.0,1.0,1.0
452,2020-01-30,2019-11-15,SO45252,312,22877,6.0,1.0,1.0
453,2020-07-06,2020-06-21,SO46725,369,21191,9.0,1.0,1.0
454,2020-04-23,2020-03-22,SO45963,310,20238,9.0,,1.0
455,2020-05-21,2020-03-18,SO46263,310,12834,7.0,1.0,1.0
456,2020-05-21,2020-04-28,SO46258,313,12160,1.0,1.0,1.0
457,2020-02-10,,SO45402,344,11413,10.0,,1.0
458,2020-07-10,,SO46751,377,12934,4.0,,1.0
459,2020-04-11,,SO45874,351,20007,6.0,1.0,1.0
460,2020-07-07,2020-03-22,SO46732,385,13992,4.0,1.0,1.0
461,2020-08-28,2020-07-04,SO47317,379,14154,7.0,1.0,1.0
462,2020-03-17,2020-01-31,SO45691,344,11898,9.0,1.0,1.0
463,2020-01-22,,SO45208,344,19884,6.0,1.0,1.0
464,2020-04-03,2020-01-14,SO45825,314,23725,6.0,1.0,1.0
465,2020-08-12,2020-07-22,SO47163,362,12671,9.0,1.0,1.0
466,2020-04-26,2020-01-10,SO45981,310,12805,7.0,1.0,1.0
467,2020-04-12,2020-03-12,SO45879,338,19443,8.0,,1.0
468,2020-04-09,,SO45865,312,20157,9.0,1.0,1.0
469,2020-10-16,2020-06-24,SO47840,334,20584,8.0,1.0,1.0
470,2020-11-10,2020-08-03,SO48142,362,12213,8.0,1.0,1.0
471,2020-02-22,,SO45474,310,19595,9.0,,1.0
472,2020-08-25,2020-06-12,SO47284,368,13402,4.0,1.0,1.0
473,2020-04-15,2020-02-28,SO45900,312,11837,4.0,1.0,1.0
474,2020-11-05,,SO48112,371,13712,1.0,1.0,1.0
475,2020-02-10,2019-12-24,SO45406,351,25987,4.0,1.0,1.0
476,2020-01-30,,SO45253,314,29237,4.0,1.0,1.0
477,2020-06-18,2020-03-23,SO46498,313,12881,4.0,1.0,1.0
478,2020-09-26,,SO47632,342,27060,6.0,1.0,1.0
479,2020-06-24,2020-06-09,SO46563,320,25945,9.0,1.0,1.0
480,2020-04-11,2020-02-02,SO45876,314,19975,9.0,1.0,1.0
481,2020-12-08,2020-10-30,SO48485,334,26587,9.0,1.0,1.0
482,2020-05-24,2020-02-25,SO46283,351,26093,4.0,1.0,1.0
483,2020-06-02,2020-05-07,SO46399,314,20820,9.0,1.0,1.0
484,2020-11-12,2020-07-27,SO48164,328,26438,9.0,1.0,1.0
485,2020-02-04,2019-11-06,SO45368,328,14732,1.0,,1.0
486,2020-07-06,2020-06-02,SO46723,368,12918,4.0,1.0,1.0
487,2020-08-22,2020-06-18,SO47254,332,15276,4.0,1.0,1.0
488,2020-08-20,2020-05-15,SO47243,338,20712,10.0,,1.0
489,2020-12-12,,SO48529,360,26638,1.0,,1.0
490,2020-01-06,2019-11-12,SO45106,348,19987,6.0,1.0,
491,2020-12-28,,SO48698,362,26647,,1.0,1.0
492,2020-09-02,2020-06-24,SO47468,328,26152,9.0,1.0,1.0
493,2020-03-16,2020-02-26,SO45682,312,19950,9.0,1.0,1.0
494,2020-03-09,2020-02-04,SO45635,313,23351,6.0,1.0,1.0
495,2020-09-12,2020-06-04,SO47531,338,15325,1.0,1.0,1.0
496,2020-08-26,2020-07-08,SO47295,387,14005,4.0,1.0,1.0
497,2020-10-25,2020-10-05,SO47913,368,29159,6.0,1.0,1.0
498,2020-04-02,2020-02-04,SO45821,346,26041,1.0,1.0,1.0
499,2020-09-20,2020-07-20,SO47594,342,26154,9.0,1.0,1.0
500,2020-07-05,2020-06-12,SO46709,387,19172,10.0,1.0,1.0
501,2020-01-28,2019-12-11,SO45240,310,29155,1.0,,1.0
502,2020-07-14,,SO46791,369,13016,1.0,1.0,1.0
503,2020-10-29,2020-07-15,SO47942,336,26167,9.0,1.0,1.0
504,2020-08-26,2020-06-17,SO47300,336,20717,10.0,1.0,1.0
505,2020-07-20,,SO46840,369,13058,4.0,,1.0
506,2020-10-17,,SO47846,368,14779,7.0,1.0,1.0
507,2020-06-19,2020-04-09,SO46518,314,20814,,1.0,1.0
508,2020-02-11,,SO45420,313,19561,9.0,,1.0
509,2020-10-29,2020-07-03,SO47937,320,20549,8.0,1.0,1.0
510,2020-05-09,2020-02-08,SO46175,349,12003,9.0,1.0,1.0
511,2020-08-16,2020-07-03,SO47199,322,20051,8.0,1.0,1.0
512,2020-02-01,2019-11-19,SO45347,342,14733,4.0,1.0,1.0
513,2020-04-26,2019-12-29,SO45982,310,19977,9.0,1.0,1.0
514,2020-08-13,,SO47170,377,21228,9.0,,1.0
515,2020-12-23,2020-11-18,SO48650,373,22986,9.0,1.0,1.0
516,2020-02-23,2019-11-05,SO45481,313,19563,,1.0,1.0
517,2020-01-19,2019-12-03,SO45189,310,29145,1.0,1.0,1.0
518,2020-06-29,2020-03-19,SO46597,348,12039,9.0,1.0,1.0
519,2020-09-03,,SO47476,352,12693,9.0,1.0,1.0
520,2020-04-27,,SO45989,311,12631,7.0,1.0,1.0
521,2020-03-18,2020-02-10,SO45697,314,11516,,1.0,1.0
522,2020-08-31,2020-07-31,SO47342,360,26304,,,1.0
523,2020-05-19,2020-03-29,SO46249,347,12000,9.0,1.0,1.0
524,2020-02-19,2020-01-14,SO45459,310,19605,9.0,,1.0
525,2020-08-15,2020-05-05,SO47195,371,13355,1.0,1.0,1.0
526,2020-01-23,2019-11-11,SO45215,312,29208,1.0,1.0,1.0
527,2020-10-12,2020-07-17,SO47804,370,22178,9.0,1.0,1.0
528,2020-04-30,,SO46013,311,11705,4.0,1.0,1.0
529,2020-05-30,2020-03-27,SO46312,314,12153,4.0,1.0,1.0
530,2020-02-10,2019-12-21,SO45407,314,29285,4.0,1.0,1.0
531,2020-11-12,2020-07-27,SO48164,328,26438,9.0,1.0,1.0
532,2020-09-19,2020-07-12,SO47583,379,13442,1.0,1.0,1.0
533,2020-06-18,2020-05-11,SO46497,310,13558,7.0,1.0,1.0
534,2020-08-08,2020-05-27,SO47137,371,13348,4.0,1.0,1.0
535,2020-08-12,2020-07-15,SO47162,371,21418,9.0,1.0,1.0
536,2020-07-03,2020-04-05,SO46687,379,15457,8.0,,1.0
537,2020-11-11,,SO48148,362,11614,8.0,,1.0
538,2020-07-07,2020-04-28,SO46730,379,15100,8.0,1.0,1.0
539,2020-07-10,,SO46754,320,25958,9.0,1.0,1.0
540,2020-06-30,2020-05-23,SO46601,345,26098,4.0,1.0,1.0
541,2020-08-10,2020-07-23,SO47147,375,13324,4.0,1.0,1.0
542,2020-09-26,2020-09-05,SO47630,354,26311,1.0,1.0,1.0
543,2020-02-08,2019-12-03,SO45395,313,29352,4.0,1.0,1.0
544,2020-12-07,2020-08-11,SO48471,375,22909,9.0,1.0,1.0
545,2020-03-31,,SO45776,313,23281,6.0,,1.0
546,2020-05-24,2020-03-04,SO46279,312,12155,1.0,1.0,1.0
547,2020-10-19,2020-06-27,SO47868,354,13021,9.0,1.0,1.0
548,2020-09-20,2020-08-31,SO47593,324,26135,9.0,1.0,1.0
549,2020-12-01,2020-11-09,SO48406,326,15473,4.0,1.0,1.0
550,2020-06-18,2020-04-05,SO46499,310,12179,1.0,1.0,1.0
551,2020-07-31,2020-06-04,SO46922,368,13088,1.0,1.0,1.0
552,2020-01-19,,SO45190,313,18931,9.0,1.0,1.0
553,2020-03-22,2020-03-06,SO45722,351,11908,9.0,1.0,1.0
554,2020-08-05,2020-05-02,SO47106,369,25361,6.0,1.0,1.0
555,2020-09-15,2020-06-20,SO47559,362,12699,9.0,1.0,1.0
556,2020-08-06,,SO47117,354,12586,9.0,1.0,1.0
557,2020-03-13,2019-12-22,SO45663,347,11901,9.0,,1.0
558,2020-11-18,,SO48193,352,26499,,1.0,1.0
559,2020-12-01,,SO48404,377,13730,,,1.0
560,2020-12-03,2020-10-10,SO48431,354,26619,1.0,1.0,1.0
561,2020-12-16,2020-11-19,SO48574,320,15422,1.0,1.0,1.0
562,2020-10-16,2020-06-20,SO47837,356,12277,10.0,1.0,1.0
563,2020-12-03,2020-09-05,SO48435,377,22953,9.0,,1.0
564,2020-12-19,2020-08-26,SO48601,362,28728,7.0,1.0,1.0
565,2020-08-13,2020-06-07,SO47172,352,12668,9.0,,1.0
566,2020-12-20,2020-12-04,SO48618,332,27259,6.0,1.0,1.0
567,2020-02-03,2019-12-21,SO45359,313,11227,,1.0,1.0
568,2020-11-14,2020-10-22,SO48170,354,11613,8.0,1.0,1.0
569,2020-01-04,,SO45096,312,12483,7.0,1.0,1.0
570,2020-12-07,2020-09-20,SO48462,328,20828,8.0,1.0,1.0
571,2020-11-24,2020-08-23,SO48233,371,22850,9.0,,1.0
572,2020-03-02,,SO45589,314,19784,9.0,1.0,1.0
573,2020-06-19,2020-05-04,SO46514,342,19028,7.0,1.0,1.0
574,2020-03-12,,SO45651,311,19771,9.0,1.0,1.0
575,2020-08-25,,,352,11615,10.0,1.0,1.0
576,2020-07-31,2020-06-30,SO46920,362,11609,10.0,1.0,1.0
577,2020-04-06,2020-03-08,SO45847,345,26015,4.0,,1.0
578,2020-07-14,,SO46791,369,13016,1.0,1.0,1.0
579,2020-04-04,2020-03-11,SO45839,349,11915,9.0,1.0,1.0
580,2020-11-20,2020-08-18,SO48210,354,13089,9.0,,1.0
581,2020-08-20,2020-05-23,SO47237,368,28834,6.0,1.0,1.0
582,2020-01-18,2019-10-01,SO45184,320,25717,9.0,1.0,1.0
583,2020-07-18,2020-06-19,SO46825,354,12574,9.0,1.0,1.0
584,2020-06-11,2020-03-14,,311,20821,9.0,,1.0
585,2020-04-27,2020-03-01,SO45984,313,11690,1.0,1.0,1.0
586,2020-07-17,2020-05-24,SO46819,368,21001,,1.0,1.0
587,2020-09-15,2020-06-27,SO47557,377,13431,1.0,,1.0
588,2020-03-18,2020-02-10,SO45697,314,11516,,1.0,1.0
589,2020-02-01,2020-01-10,SO45350,311,19613,9.0,1.0,1.0
590,2020-07-21,2020-03-27,SO46847,371,13793,7.0,1.0,1.0
591,2020-11-11,2020-08-17,SO48153,362,26575,4.0,1.0,1.0
592,2020-03-03,2019-11-10,SO45599,312,19794,,1.0,1.0
593,2020-03-18,2020-02-10,SO45697,314,11516,,1.0,1.0
594,2020-04-14,2020-02-12,SO45894,332,19450,8.0,,1.0
595,2020-02-20,2019-11-10,SO45461,311,28646,6.0,1.0,1.0
596,2020-03-06,2019-11-30,SO45615,342,18137,7.0,1.0,1.0
597,2020-11-05,2020-10-02,SO48113,334,20716,8.0,1.0,1.0
598,2020-07-11,,SO46762,368,13063,1.0,1.0,1.0
599,2020-11-16,2020-08-23,SO48181,370,13705,1.0,1.0,1.0
600,2020-03-07,2019-11-12,SO45630,351,11899,9.0,1.0,1.0
601,2020-06-08,2020-05-07,SO46437,313,15054,8.0,1.0,1.0
602,2020-01-18,2019-10-25,SO45182,312,18769,9.0,1.0,1.0
603,2020-05-08,,SO46166,313,15657,10.0,1.0,1.0
604,2020-02-26,,SO45503,314,22995,6.0,1.0,1.0
605,2020-07-05,2020-03-26,SO46716,375,25046,6.0,1.0,1.0
606,2020-10-07,2020-07-28,SO47773,324,15345,4.0,1.0,1.0
607,2020-07-17,2020-05-29,SO46812,371,13069,1.0,1.0,1.0
608,2020-11-29,2020-09-20,SO48275,387,24907,,1.0,1.0
609,2020-12-25,,SO48669,328,19293,7.0,1.0,1.0
610,2020-01-19,2019-12-03,SO45189,310,29145,1.0,1.0,1.0
611,2020-01-22,,SO45205,344,28420,7.0,,1.0
612,2020-07-26,2020-05-12,SO46885,373,15933,10.0,1.0,1.0
613,2020-09-19,2020-05-29,SO47586,326,15322,1.0,1.0,1.0
614,2020-02-24,2019-12-06,SO45483,314,14181,8.0,1.0,1.0
615,2020-11-21,2020-09-26,SO48217,324,15380,1.0,1.0,1.0
616,2020-05-13,2020-04-19,SO46202,320,25935,9.0,1.0,1.0
617,2020-05-15,2020-02-17,SO46213,314,12050,4.0,1.0,1.0
618,2020-07-21,2020-04-07,SO46849,370,24960,6.0,1.0,1.0
619,2020-10-21,,SO47882,375,13464,,1.0,1.0
620,2020-12-14,2020-08-28,SO48551,330,20833,8.0,1.0,1.0
621,2020-09-12,2020-06-16,SO47529,377,13429,4.0,1.0,1.0
622,2020-02-22,,SO45474,310,19595,9.0,,1.0
623,2020-10-04,2020-08-16,SO47760,371,13482,4.0,1.0,1.0
624,2020-08-31,2020-06-24,SO47341,368,25104,6.0,1.0,1.0
625,2020-12-12,2020-08-26,SO48531,360,13105,9.0,1.0,1.0
626,2020-06-12,,SO46466,311,12915,1.0,,1.0
627,2020-01-24,2019-10-14,SO45219,313,22893,6.0,,1.0
628,2020-07-25,2020-06-08,SO46879,379,13224,1.0,1.0,1.0
629,2020-07-20,,,371,13174,1.0,1.0,1.0
630,2020-12-27,,SO48684,379,16534,8.0,1.0,1.0
631,2020-03-15,,SO45671,312,11628,4.0,,1.0
632,2020-02-26,2019-11-10,SO45502,314,28173,6.0,1.0,1.0
633,2020-09-07,,SO47492,334,19181,7.0,1.0,1.0
634,2020-09-25,,SO47621,385,14044,4.0,,1.0
635,2020-03-31,2019-12-22,,346,11907,9.0,1.0,1.0
636,2020-01-02,2019-10-09,SO45085,312,18746,9.0,1.0,1.0
637,2020-06-29,2020-03-08,SO46595,312,15691,10.0,1.0,1.0
638,2020-09-10,,SO47511,375,14200,7.0,1.0,1.0
639,2020-10-22,2020-07-07,SO47894,358,26344,4.0,1.0,1.0
640,2020-02-28,,SO45515,310,19557,9.0,,1.0
641,2020-12-03,,SO48421,387,19361,10.0,,1.0
642,2020-11-03,2020-07-16,SO48107,370,22580,,,
643,2020-08-11,,SO47150,370,15625,8.0,1.0,1.0
644,2020-03-16,2019-11-27,SO45681,314,19789,9.0,1.0,1.0
645,2020-10-10,2020-08-24,SO47790,371,22173,9.0,1.0,1.0
646,2020-12-12,2020-10-09,SO48524,377,15082,7.0,1.0,1.0
647,2020-05-12,,SO46186,310,12041,1.0,1.0,1.0
648,2020-08-31,2020-06-25,SO47337,354,28520,7.0,1.0,1.0
649,2020-07-18,,SO46822,324,15155,4.0,,1.0
650,2020-03-11,,SO45646,312,11289,,1.0,1.0
651,2020-03-24,2019-12-24,SO45734,314,11630,1.0,1.0,1.0
652,2020-09-08,,SO47496,371,16470,10.0,1.0,1.0
653,2020-11-19,2020-10-06,SO48198,389,18164,8.0,1.0,1.0
654,2020-10-19,2020-08-23,SO47858,385,19302,,1.0,1.0
655,2020-06-24,,SO46561,312,20625,9.0,1.0,1.0
656,2020-02-11,2019-10-31,SO45418,311,19264,9.0,1.0,1.0
657,2020-11-08,2020-09-23,SO48133,377,22571,9.0,1.0,1.0
658,2020-07-20,,SO46843,375,21168,9.0,1.0,1.0
659,2020-11-24,2020-09-02,SO48229,354,26510,4.0,1.0,1.0
660,2020-05-01,2020-01-20,SO46111,311,11937,1.0,1.0,1.0
661,2020-03-29,2020-01-11,SO45770,311,19956,9.0,1.0,1.0
662,2020-09-29,2020-09-13,SO47646,352,20373,6.0,1.0,1.0
663,2020-01-30,2019-10-16,SO45255,314,29258,1.0,1.0,1.0
664,2020-09-05,2020-06-25,SO47486,377,14538,7.0,1.0,1.0
665,2020-11-20,,SO48208,370,22201,9.0,1.0,1.0
666,2020-01-19,2019-12-03,SO45189,310,29145,1.0,1.0,1.0
667,2020-03-05,,SO45610,310,11303,1.0,1.0,1.0
668,2020-03-04,2020-01-28,SO45608,349,11896,9.0,1.0,1.0
669,2020-01-19,2019-10-06,SO45191,328,14660,1.0,1.0,1.0
670,2020-02-10,,SO45401,310,15058,10.0,,1.0
671,2020-12-05,,SO48446,338,27265,6.0,1.0,1.0
672,2020-06-02,2020-03-23,SO46398,311,20992,9.0,1.0,1.0
673,2020-06-09,2020-02-12,SO46449,345,12007,9.0,1.0,1.0
674,2020-06-22,,SO46541,310,20617,9.0,1.0,1.0
675,2020-03-03,2020-01-11,SO45598,340,14744,1.0,,1.0
676,2020-12-05,2020-11-03,SO48439,389,17651,7.0,,1.0
677,2020-12-14,2020-10-10,SO48547,385,19029,8.0,1.0,1.0
678,2020-05-04,2020-01-08,SO46131,312,11954,4.0,1.0,1.0
679,2020-04-03,,SO45829,310,20245,9.0,1.0,
680,2020-04-07,,SO45851,312,11683,4.0,1.0,1.0
681,2020-05-11,2020-03-28,SO46179,313,11983,4.0,1.0,1.0
682,2020-01-27,,SO45234,328,18009,7.0,1.0,1.0
683,2020-08-28,2020-04-30,SO47318,375,13273,4.0,1.0,1.0
684,2020-04-13,2020-01-02,,346,11380,8.0,1.0,1.0
685,2020-04-07,2020-01-03,SO45857,351,11919,9.0,1.0,1.0
686,2020-09-21,,SO47599,362,26327,4.0,1.0,1.0
687,2020-03-18,,SO45696,314,11326,4.0,1.0,1.0
688,2020-09-11,2020-07-29,SO47520,389,19263,10.0,1.0,1.0
689,2020-06-10,2020-04-03,SO46454,310,20812,9.0,1.0,1.0
690,2020-01-14,2019-12-08,SO45149,314,14941,10.0,1.0,1.0
691,2020-12-19,,SO48611,360,13518,9.0,1.0,1.0
692,2020-10-27,,SO47928,377,29154,6.0,,
693,2020-11-29,2020-10-26,SO48276,324,26429,9.0,1.0,1.0
694,2020-03-20,2019-12-10,SO45707,345,11904,9.0,1.0,1.0
695,2020-12-12,2020-11-02,SO48526,375,13724,4.0,1.0,1.0
696,2020-10-16,2020-09-08,SO47843,332,15339,4.0,,1.0
697,2020-12-10,2020-11-02,SO48495,360,26602,4.0,1.0,1.0
698,2020-07-28,2020-04-06,SO46903,354,12353,9.0,1.0,1.0
699,2020-10-23,,SO47897,377,16573,10.0,1.0,1.0
700,2020-01-14,2019-11-05,SO45155,312,18900,9.0,1.0,1.0
701,2020-07-17,2020-04-23,SO46814,371,13165,4.0,1.0,1.0
702,2020-12-09,2020-11-04,SO48489,369,22954,9.0,1.0,1.0
703,2020-02-18,2019-10-22,SO45454,312,23074,6.0,1.0,1.0
704,2020-10-28,,SO47933,373,16270,8.0,1.0,1.0
705,2020-07-31,,SO46921,371,15454,8.0,1.0,1.0
706,2020-12-17,2020-08-27,SO48586,354,13113,9.0,1.0,1.0
707,2020-08-21,2020-04-26,SO47249,377,13346,1.0,1.0,1.0
708,2020-04-16,2020-03-13,SO45912,312,23819,6.0,1.0,1.0
709,2020-07-10,,SO46751,377,12934,4.0,,1.0
710,2020-08-21,2020-05-05,,356,12683,9.0,1.0,1.0
711,2020-12-11,2020-09-25,SO48513,320,15417,4.0,1.0,1.0
712,2020-06-17,2020-05-02,SO46491,314,24759,6.0,1.0,1.0
713,2020-03-11,2019-12-15,SO45644,350,28458,7.0,1.0,1.0
714,2020-01-02,2019-10-09,SO45085,312,18746,9.0,1.0,1.0
715,2020-01-01,2019-09-21,SO45080,332,14657,,,1.0
716,2020-07-06,2020-05-02,SO46722,385,17095,7.0,1.0,1.0
717,2020-09-21,2020-07-05,SO47598,358,26306,4.0,1.0,1.0
718,2020-04-25,,SO45972,324,19472,8.0,1.0,1.0
719,2020-08-31,2020-07-31,SO47342,360,26304,,,1.0
720,2020-08-12,2020-05-12,SO47161,375,21408,9.0,1.0,1.0
721,2020-08-30,,SO47333,368,21229,9.0,1.0,1.0
722,2020-04-07,2020-02-08,SO45854,312,15620,10.0,1.0,1.0
723,2020-11-24,2020-09-02,SO48229,354,26510,4.0,1.0,1.0
724,2020-06-08,2020-02-22,SO46442,314,14997,8.0,1.0,1.0
725,2020-09-04,2020-06-05,SO47478,324,20811,10.0,1.0,1.0
726,2020-04-17,2019-12-24,SO45917,346,11332,8.0,1.0,1.0
727,2020-07-25,2020-04-26,SO46881,354,12572,9.0,,1.0
728,2020-03-10,2020-02-23,SO45641,311,23306,6.0,,
729,2020-07-14,2020-06-01,SO46796,360,26247,4.0,1.0,1.0
730,2020-07-05,2020-05-06,SO46712,373,13779,7.0,1.0,1.0
731,2020-04-20,2020-02-09,SO45947,351,11943,9.0,1.0,1.0
732,2020-08-18,2020-05-27,SO47219,362,12577,9.0,1.0,1.0
733,2020-04-20,2020-01-28,SO45945,324,25920,9.0,1.0,1.0
734,2020-03-11,2020-01-29,SO45648,312,19791,9.0,1.0,1.0
735,2020-04-30,2020-03-19,SO46010,348,11488,10.0,,1.0
736,2020-07-10,2020-04-26,SO46750,377,16054,10.0,1.0,1.0
737,2020-12-01,2020-09-26,SO48402,379,17627,10.0,1.0,1.0
738,2020-01-21,2019-12-14,SO45203,314,18907,9.0,1.0,1.0
739,2020-03-23,2020-01-15,SO45726,313,12614,7.0,1.0,1.0
740,2020-10-11,2020-08-02,SO47795,379,22004,9.0,1.0,1.0
741,2020-12-24,,SO48655,385,18183,8.0,1.0,1.0
742,2020-11-05,,SO48112,371,13712,1.0,1.0,1.0
743,2020-05-03,,SO46128,314,14945,8.0,1.0,1.0
744,2020-05-02,2020-01-27,SO46121,312,12069,4.0,1.0,1.0
745,2020-07-12,2020-04-24,SO46773,371,13173,1.0,1.0,1.0
746,2020-08-13,2020-04-26,SO47171,373,21552,9.0,1.0,1.0
747,2020-04-29,2020-01-18,SO46000,310,11778,1.0,1.0,1.0
748,2020-05-26,2020-03-11,SO46298,314,12071,4.0,,1.0
749,2020-11-11,2020-09-30,SO48158,328,26433,9.0,,1.0
750,2020-05-16,2020-03-03,SO46225,313,20261,9.0,1.0,1.0
751,2020-11-22,2020-10-26,SO48219,354,26511,4.0,1.0,1.0
752,2020-10-30,2020-09-17,SO47950,356,26484,4.0,1.0,1.0
753,2020-01-03,2019-12-11,SO45088,345,11398,10.0,1.0,1.0
754,2020-03-24,2019-12-11,SO45738,346,11900,9.0,1.0,1.0
755,2020-07-17,,SO46817,356,26121,4.0,1.0,1.0
756,2020-08-11,2020-06-28,SO47153,320,26024,9.0,1.0,1.0
757,2020-07-27,2020-05-19,SO46895,354,26183,4.0,1.0,1.0
758,2020-08-07,2020-04-20,SO47127,371,21258,9.0,1.0,1.0
759,2020-12-20,2020-08-28,SO48615,383,19360,10.0,1.0,1.0
760,2020-08-07,,SO47125,375,13325,4.0,1.0,1.0
761,2020-05-16,,SO46223,326,14892,4.0,1.0,1.0
762,2020-08-25,,,352,11615,10.0,1.0,1.0
763,2020-12-09,2020-11-04,SO48489,369,22954,9.0,1.0,1.0
764,2020-07-31,2020-04-10,SO46927,362,12348,9.0,1.0,1.0
765,2020-04-28,,SO45992,334,19451,8.0,,1.0
766,2020-10-02,2020-06-12,,360,12989,9.0,1.0,1.0
767,2020-09-10,2020-07-10,SO47517,342,15308,4.0,1.0,1.0
768,2020-11-27,2020-08-18,SO48263,328,26435,9.0,1.0,1.0
769,2020-01-28,2019-12-25,SO45241,311,29203,4.0,1.0,1.0
770,2020-01-24,,SO45220,312,29207,1.0,1.0,1.0
771,2020-06-16,2020-02-17,SO46489,313,24666,6.0,1.0,1.0
772,2020-10-18,,SO47854,320,15341,,1.0,1.0
773,2020-07-26,2020-06-08,SO46888,324,26021,9.0,1.0,1.0
774,2020-03-04,,SO45603,312,11296,1.0,1.0,1.0
775,2020-06-22,2020-04-04,SO46538,310,12774,4.0,1.0,1.0
776,2020-04-07,,SO45852,340,18143,,,1.0
777,2020-08-28,2020-08-06,SO47322,342,15287,1.0,1.0,1.0
778,2020-12-11,2020-10-20,SO48507,389,14255,1.0,1.0,1.0
779,2020-11-03,2020-09-01,SO48108,389,24905,9.0,1.0,1.0
